url,Property ID,Locality name,Postal code,Subtype of property,Open Fire,Price,Construction year,Building condition,Outdoor parking spaces,Living area,Kitchen type,Bedrooms,Bathrooms,Terrace surface,Elevator,Energy class,Heating type,Double glazing,Flood zone type,Tenement building,Furnished,Surface of the plot,Garden surface,Number of frontages,Swimming pool,Accessible for disabled people,Covered parking spaces,Shower rooms
https://www.immoweb.be/en/classified/duplex/for-sale/waregem/8790/11133707,11133707,waregem,8790,duplex,0.0,"435,000",1990,Asnew,1,246,Installed,4,2,12,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/11133807,11133807,antwerp,2000,duplex,0.0,"1,495,000",2021,Asnew,1,125,Installed,3,2,85,Yes,A,,Yes,Nonfloodzone,No,No,,,2,No,No,1,2
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/11118578,11118578,liege,4020,apartment,0.0,"185,000",1966,Good,,91,Installed,2,1,7,No,C,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/11118180,11118180,mons,7000,apartment,0.0,"220,000",2018,Good,1,80,Installed,2,1,,Yes,A,Gas,Yes,,No,,,,,,,1,
https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8531/11006739,11006739,harelbeke,8531,house,0.0,"183,000",,Good,1,166,,4,1,,,F,,Yes,,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/ooigem/8710/11138270,11138270,ooigem,8710,apartment,0.0,"285,000",2004,,,102,,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/durbuy/6940/11138268,11138268,durbuy,6940,apartment,0.0,"298,000",,Good,,237,Installed,4,1,,,D,Fueloil,Yes,Nonfloodzone,No,No,,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/beauraing/5570/11138267,11138267,beauraing,5570,house,0.0,"185,000",,Good,4,135,,3,1,,No,E,Fueloil,Yes,Nonfloodzone,No,No,610,,2,No,No,,1
https://www.immoweb.be/en/classified/exceptional-property/for-sale/marche-en-famenne/6900/11138266,11138266,marche-en-famenne,6900,exceptional-property,0.0,"1,850,000",,Good,8,569,,7,7,,,C,Fueloil,Yes,Nonfloodzone,No,,2287,1866,4,Yes,,,
https://www.immoweb.be/en/classified/apartment/for-sale/londerzeel/1840/11082985,11082985,londerzeel,1840,apartment,0.0,"450,000",2022,Asnew,,120,Hyperequipped,3,2,19,,A,Gas,Yes,,No,No,,,,,,2,
https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/11138265,11138265,bornem,2880,apartment,0.0,"399,000",1959,Asnew,1,112,Hyperequipped,2,1,,,B,Gas,Yes,,No,No,,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/11138264,11138264,ciney,5590,house,0.0,"349,000",1932,Good,1,175,Installed,4,1,32,No,D,Fueloil,Yes,Nonfloodzone,No,,509,405,3,No,No,1,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10689317,10689317,schaerbeek,1030,apartment,0.0,"269,000",1970,Good,1,96,Hyperequipped,2,1,1,Yes,D,Gas,,,No,No,,,4,No,Yes,,
https://www.immoweb.be/en/classified/house/for-sale/manage%20-%20bois-d%27haine/7170/11048520,11048520,manage%20-%20bois-d%27haine,7170,house,0.0,"225,000",,Good,,159,Installed,3,2,18,,D,Gas,Yes,,No,,480,351,3,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-amands/2890/11138263,11138263,sint-amands,2890,apartment,0.0,"269,000",,Asnew,,87,Installed,2,1,12,Yes,Notspecified,,,,No,,,,2,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/puurs-sint-amands/2890/10934597,10934597,puurs-sint-amands,2890,ground-floor,0.0,"320,000",,Good,,90,Installed,2,1,28,,C,Gas,Yes,,No,,,,,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/malle%20westmalle/2390/11138260,11138260,malle%20westmalle,2390,apartment,0.0,"565,000",1994,,3,,,6,3,,,E,Electric,,Nonfloodzone,No,,,,3,,,3,
https://www.immoweb.be/en/classified/house/for-sale/braine-le-comte/7090/11138256,11138256,braine-le-comte,7090,house,0.0,"269,000",,Good,,150,,5,1,35,No,E,Gas,,,No,No,220,92,3,,No,,
https://www.immoweb.be/en/classified/duplex/for-sale/ninove/9402/11138255,11138255,ninove,9402,duplex,0.0,"195,000",,Tobedoneup,,150,Hyperequipped,4,2,2,,E,Gas,Yes,Nonfloodzone,No,No,,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/11138254,11138254,oostende,8400,house,0.0,"245,000",,Asnew,,131,,3,1,,,D,,,,No,,85,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11138253,11138253,oostende,8400,apartment,0.0,"167,000",,Asnew,,88,,1,1,,,D,,,,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11123044,11123044,oostende,8400,apartment,0.0,"159,000",,,,60,,1,1,4,,F,,,,No,No,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/retie/2470/11138251,11138251,retie,2470,house,0.0,"545,000",1989,Good,2,227,Installed,4,1,,No,C,Fueloil,,Nonfloodzone,No,,2321,1650,4,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/11138249,11138249,turnhout,2300,apartment,0.0,"295,000",2007,Asnew,10,,Installed,2,1,9,Yes,B,Gas,Yes,,No,,,,2,,,1,
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/11138248,11138248,rijkevorsel,2310,house,0.0,"679,000",,Asnew,6,260,USAhyperequipped,3,2,24,No,B,Gas,,Nonfloodzone,No,,458,,3,,,,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/rijkevorsel/2310/11138247,11138247,rijkevorsel,2310,mixed-use-building,0.0,"679,000",,Asnew,6,260,USAhyperequipped,3,2,24,No,B,Gas,,Nonfloodzone,Yes,,458,,3,,,,1
https://www.immoweb.be/en/classified/apartment-block/for-sale/pont-%C3%A0-celles/6238/11138245,11138245,pont-%C3%A0-celles,6238,apartment-block,0.0,"295,000",1900,Justrenovated,,,,3,2,15,No,B,Gas,Yes,Nonfloodzone,Yes,No,,,2,No,,,
https://www.immoweb.be/en/classified/house/for-sale/rieme/9940/11138244,11138244,rieme,9940,house,0.0,"449,000",1973,Justrenovated,5,150,USAhyperequipped,4,1,,,C,Gas,Yes,,No,,339,,3,,,1,
https://www.immoweb.be/en/classified/house/for-sale/evergem/9940/11138242,11138242,evergem,9940,house,0.0,"449,000",1973,Justrenovated,5,150,USAhyperequipped,4,1,,,C,Gas,Yes,,No,,339,,3,,,1,
https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/11138241,11138241,merelbeke,9820,house,0.0,"498,000",1974,Justrenovated,3,134,Installed,3,1,77,No,C,Gas,Yes,,No,No,758,624,3,,,1,
https://www.immoweb.be/en/classified/flat-studio/for-sale/watermael-boitsfort/1170/11138239,11138239,watermael-boitsfort,1170,flat-studio,0.0,"240,000",1969,Good,1,50,Hyperequipped,,1,2,Yes,E,,Yes,,No,No,,,4,No,Yes,1,1
https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/11138238,11138238,saint-gilles,1060,apartment-block,0.0,"670,000",,Torenovate,,216,,8,4,,,Notspecified,,,,Yes,No,440,28,2,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/11138237,11138237,braine-l%27alleud,1420,apartment,0.0,"255,000",2005,Good,,88,Installed,2,2,6,Yes,C,Electric,Yes,Nonfloodzone,No,No,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/11075255,11075255,grace-hollogne,4460,house,0.0,"350,000",,Good,,207,Installed,5,3,543,No,C,Fueloil,Yes,Nonfloodzone,No,No,1115,,4,No,No,4,3
https://www.immoweb.be/en/classified/apartment/for-sale/soignies/7060/11129715,11129715,soignies,7060,apartment,0.0,"345,000",2026,,,132,Installed,3,1,12,Yes,A,Gas,Yes,Nonfloodzone,No,,,,4,,,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/11129690,11129690,berchem,2600,apartment,0.0,"174,000",1968,Torenovate,,83,,2,1,3,Yes,B,Fueloil,,Nonfloodzone,No,,,,4,,,1,
https://www.immoweb.be/en/classified/penthouse/for-sale/molenbeek-saint-jean/1080/11127583,11127583,molenbeek-saint-jean,1080,penthouse,0.0,"245,000",1976,Tobedoneup,,121,,3,1,60,Yes,F,Gas,Yes,,No,,,,2,,,2,
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/11126198,11126198,brugge,8000,apartment,0.0,"315,000",1950,Good,,82,Installed,2,1,4,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11112291,11112291,anderlecht,1070,apartment,0.0,"370,000",2022,Asnew,,118,USAhyperequipped,3,3,,,A,Gas,Yes,Nonfloodzone,No,,,,3,,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/gent/9000/11125902,11125902,gent,9000,service-flat,0.0,"375,000",2017,Asnew,,86,USAhyperequipped,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,,No,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11126241,11126241,gent,9000,apartment,0.0,"475,000",1958,Asnew,,104,Installed,3,1,8,Yes,B,Gas,,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11125618,11125618,bruxelles,1000,apartment,0.0,"800,000",1930,Asnew,1,150,USAhyperequipped,2,1,,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11125617,11125617,ixelles,1050,apartment,0.0,"800,000",1930,Asnew,1,150,USAhyperequipped,2,1,,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/11113388,11113388,leuven,3000,apartment,0.0,"895,000",2020,Asnew,,121,Hyperequipped,2,,17,Yes,A,Gas,Yes,Nonfloodzone,No,No,,,4,,,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/11113353,11113353,leuven,3000,apartment,0.0,"949,000",2020,Asnew,,121,Hyperequipped,2,,17,Yes,A,Gas,Yes,Nonfloodzone,No,Yes,,,4,,,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11111910,11111910,ixelles,1050,apartment,0.0,"3,297,000",2017,Asnew,1,305,Hyperequipped,3,3,166,Yes,B,Gas,Yes,,No,No,,,,No,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/awans/4340/11131233,11131233,awans,4340,apartment,0.0,"289,000",2019,Asnew,3,153,Installed,3,2,11,No,B,,Yes,Nonfloodzone,No,No,,,3,No,No,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/11131400,11131400,woluwe-saint-pierre,1150,penthouse,0.0,"398,000",1932,Good,,108,USAhyperequipped,2,1,21,No,C,,Yes,,No,,,,2,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/11131897,11131897,aalst,9300,apartment,0.0,"549,000",2000,Good,1,180,Installed,4,1,15,Yes,B,,Yes,Nonfloodzone,No,,,,2,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/11115297,11115297,molenbeek-saint-jean,1080,apartment,0.0,"180,000",1974,Good,1,80,Semiequipped,2,1,7,Yes,E,Gas,,Nonfloodzone,No,No,,,2,No,Yes,1,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/11117389,11117389,blankenberge,8370,apartment,0.0,"240,000",1998,Tobedoneup,,77,Installed,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,,,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11116006,11116006,brussels-city,1000,apartment,0.0,"250,000",1994,Good,,42,Hyperequipped,1,1,5,Yes,E,Gas,Yes,,No,No,,,2,,Yes,1,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11115063,11115063,gent,9000,apartment,0.0,"348,000",2007,Good,,55,Installed,2,1,2,No,C,Gas,Yes,Nonfloodzone,No,No,,,3,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11115052,11115052,gent,9000,apartment,0.0,"359,000",1968,Good,,92,Installed,2,1,18,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11115039,11115039,etterbeek,1040,apartment,0.0,"379,000",1952,Asnew,1,116,Hyperequipped,2,2,4,Yes,E,Gas,,Nonfloodzone,No,Yes,,30,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11120014,11120014,gent,9000,apartment,0.0,"419,000",2024,Asnew,,140,Hyperequipped,3,2,15,Yes,Notspecified,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,1,
https://www.immoweb.be/en/classified/apartment-block/for-sale/grace-hollogne/4460/11075254,11075254,grace-hollogne,4460,apartment-block,0.0,"350,000",,Good,,207,Installed,5,3,543,No,C,Fueloil,Yes,Nonfloodzone,Yes,No,1115,,4,No,No,4,3
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11138232,11138232,forest,1190,apartment,0.0,"445,000",1962,Good,,143,Installed,3,3,,Yes,G,Gas,,Recognizedfloodzone,No,No,,,2,No,No,,3
https://www.immoweb.be/en/classified/house/for-sale/frameries/7080/11138231,11138231,frameries,7080,house,0.0,"230,000",,Asnew,,180,Installed,4,1,20,No,E,Gas,Yes,Nonfloodzone,No,No,100,100,2,No,No,,1
https://www.immoweb.be/en/classified/house/for-sale/kortenaken/3472/11138230,11138230,kortenaken,3472,house,0.0,"725,000",1976,,6,303,Hyperequipped,3,1,60,No,A,,,Nonfloodzone,No,No,4338,3700,4,Yes,,1,
https://www.immoweb.be/en/classified/apartment-block/for-sale/berloz/4257/11138228,11138228,berloz,4257,apartment-block,0.0,"499,000",2023,Asnew,2,197,,5,2,39,No,B,,,Nonfloodzone,Yes,No,,,3,No,Yes,,2
https://www.immoweb.be/en/classified/house/for-sale/remicourt/4350/11138227,11138227,remicourt,4350,house,0.0,"249,000",,Good,2,139,Hyperequipped,3,1,,,F,Fueloil,Yes,Nonfloodzone,No,,878,736,3,,,2,1
https://www.immoweb.be/en/classified/house/for-sale/voroux-goreux/4347/11138226,11138226,voroux-goreux,4347,house,0.0,"325,000",,Good,2,161,Installed,4,1,,,D,Fueloil,Yes,,No,No,944,799,3,,,1,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/11138218,11138218,knokke-heist,8300,ground-floor,0.0,"679,000",2018,Asnew,1,75,USAinstalled,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,No,,45,4,No,Yes,,1
https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/11138214,11138214,laeken,1020,house,0.0,"430,000",2013,Asnew,,125,USAhyperequipped,3,1,14,No,C,Gas,Yes,Nonfloodzone,No,No,126,1443,2,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1933/11138213,11138213,zaventem,1933,apartment,0.0,"459,000",2024,Justrenovated,1,80,Hyperequipped,2,1,10,No,A,,Yes,Nonfloodzone,No,No,,43,2,No,No,,1
https://www.immoweb.be/en/classified/mansion/for-sale/dendermonde/9200/11138212,11138212,dendermonde,9200,mansion,0.0,"435,000",,Good,1,404,,4,3,35,,D,Gas,,Nonfloodzone,No,,303,,2,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/olen/2250/11138210,11138210,olen,2250,apartment,0.0,"189,000",2006,,1,56,,1,1,6,,B,Gas,Yes,Nonfloodzone,No,No,,,,,,,1
https://www.immoweb.be/en/classified/house/for-sale/theux/4910/11138209,11138209,theux,4910,house,0.0,"149,000",,Torenovate,,190,Notinstalled,3,1,,,G,,Yes,,No,No,220,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3128/11138208,11138208,tremelo,3128,house,0.0,"599,000",2000,Good,5,313,,3,1,,,B,Fueloil,Yes,Nonfloodzone,No,No,998,,4,Yes,,1,
https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/11138205,11138205,marcinelle,6001,house,0.0,"194,000",,Good,,124,,4,1,,,E,Gas,,,No,No,,,2,,,,1
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/soignies/7060/11138204,11138204,soignies,7060,mixed-use-building,0.0,"249,000",1900,Good,,120,Semiequipped,,,,No,Notspecified,Gas,Yes,Nonfloodzone,Yes,,,,2,No,Yes,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/soignies/7060/11138203,11138203,soignies,7060,mixed-use-building,0.0,"249,000",1900,Good,,120,Semiequipped,,,,No,Notspecified,Gas,Yes,Nonfloodzone,Yes,,,,2,No,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/11138199,11138199,sint-niklaas,9100,apartment,0.0,"148,000",1971,Good,,68,USAinstalled,1,1,,No,E,Fueloil,Yes,Nonfloodzone,No,Yes,,,2,No,No,,
https://www.immoweb.be/en/classified/house/for-sale/charleroi%20gosselies/6041/11138197,11138197,charleroi%20gosselies,6041,house,0.0,"135,000",1918,Tobedoneup,,150,Installed,3,1,,No,F,,,,No,No,180,,2,No,,,
https://www.immoweb.be/en/classified/villa/for-sale/halle/1500/11138195,11138195,halle,1500,villa,0.0,"499,000",,,2,240,Installed,4,1,,No,E,Fueloil,Yes,,No,No,1348,,4,No,,1,
https://www.immoweb.be/en/classified/villa/for-sale/halle%20lembeek/1502/11138194,11138194,halle%20lembeek,1502,villa,0.0,"499,000",,,2,240,Installed,4,1,,,E,Fueloil,Yes,,No,No,1348,,4,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/11138193,11138193,halle,1500,apartment,0.0,"425,000",2014,Asnew,,115,,2,1,,,B,,,,No,No,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10289588,10289588,knokke-heist,8300,apartment,0.0,"630,000",1990,Asnew,,55,Hyperequipped,2,1,,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,3,No,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11138192,11138192,anderlecht,1070,apartment,0.0,"155,000",1963,Good,,62,Installed,1,,9,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,1,1
https://www.immoweb.be/en/classified/town-house/for-sale/overijse/3090/11138190,11138190,overijse,3090,town-house,0.0,"595,000",1993,Good,3,292,Hyperequipped,5,2,33,No,B,Gas,Yes,,No,No,585,380,3,No,No,1,
https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-josse-ten-noode/1210/11138189,11138189,saint-josse-ten-noode,1210,apartment-block,0.0,"695,000",1941,Torenovate,,373,USAsemiequipped,,,,,G,Gas,,,Yes,No,,,3,,,,6
https://www.immoweb.be/en/classified/house/for-sale/hamois%20schaltin/5364/11138187,11138187,hamois%20schaltin,5364,house,0.0,"345,000",,,4,135,Installed,3,1,,No,D,Pellet,Yes,,No,,2996,,4,No,,2,
https://www.immoweb.be/en/classified/house/for-sale/gesves%20sor%C3%A9e/5340/11138186,11138186,gesves%20sor%C3%A9e,5340,house,0.0,"385,000",2023,Asnew,3,192,USAhyperequipped,4,2,,No,A++,,Yes,Nonfloodzone,No,,710,,3,,No,,
https://www.immoweb.be/en/classified/house/for-sale/forest/1190/11138184,11138184,forest,1190,house,0.0,"1,550,000",,Good,1,400,USAhyperequipped,4,5,,No,D,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/11124643,11124643,waremme,4300,apartment,0.0,"200,000",1976,Good,,105,,3,1,,Yes,C,Fueloil,,,No,No,,,3,No,No,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11123638,11123638,evere,1140,apartment,0.0,"299,000",1966,Good,,106,Installed,3,1,2,Yes,G,Gas,,,No,No,,,,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109502,11109502,bruxelles,1000,apartment,0.0,"325,000",2025,Asnew,,92,Hyperequipped,2,1,,Yes,A,Gas,,Nonfloodzone,No,,,,4,No,No,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke/8670/11123964,11123964,oostduinkerke,8670,apartment,0.0,"325,000",1964,Tobedoneup,,81,Installed,3,1,,,E,Gas,Yes,Nonfloodzone,No,,,,4,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/11109514,11109514,bruxelles,1000,penthouse,0.0,"326,000",2025,Asnew,23,81,USAinstalled,2,1,6,Yes,A,Gas,,Nonfloodzone,No,No,,,3,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11124172,11124172,evere,1140,apartment,0.0,"330,000",2013,Good,,105,USAhyperequipped,2,2,15,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11122892,11122892,ixelles,1050,apartment,0.0,"360,000",1960,Torenovate,,110,Semiequipped,3,,,Yes,E,Gas,Yes,Nonfloodzone,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109501,11109501,bruxelles,1000,apartment,0.0,"364,000",2025,Asnew,,92,Hyperequipped,2,1,8,Yes,A,Gas,,Nonfloodzone,No,,,,4,No,Yes,,2
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109500,11109500,bruxelles,1000,apartment,0.0,"365,000",2025,Asnew,23,99,USAinstalled,2,2,10,Yes,A,Gas,,Nonfloodzone,No,No,,,4,No,Yes,,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11109851,11109851,ixelles,1050,apartment,0.0,"528,000",2022,Asnew,,98,USAhyperequipped,2,1,10,Yes,B,Gas,Yes,Nonfloodzone,No,No,,,2,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent-sint-denijs-westrem/9051/11130846,11130846,gent-sint-denijs-westrem,9051,apartment,0.0,"398,000",2024,Asnew,1,94,Hyperequipped,2,1,4,Yes,Notspecified,Gas,Yes,Nonfloodzone,No,No,,,2,No,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11132447,11132447,anderlecht,1070,apartment,0.0,"169,000",1965,Good,,46,Semiequipped,1,1,2,Yes,G,Gas,Yes,,No,,,,2,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/11130658,11130658,hoboken,2660,apartment,0.0,"245,000",1996,Asnew,,95,Installed,2,1,8,Yes,B,Gas,Yes,Nonfloodzone,No,,,,3,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/11128094,11128094,berchem,2600,apartment,0.0,"295,000",1968,Justrenovated,,100,Installed,2,1,17,Yes,B,,Yes,Nonfloodzone,No,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/11111977,11111977,bruxelles,1020,apartment,0.0,"208,000",1966,Good,,78,Installed,2,1,10,Yes,B,Gas,,,No,No,,,2,No,Yes,,1
https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/11113152,11113152,arlon,6700,apartment,0.0,"255,000",2007,Good,,92,Installed,2,1,,Yes,D,Electric,Yes,Nonfloodzone,No,,,,,No,Yes,1,
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11113298,11113298,mortsel,2640,apartment,0.0,"272,000",2018,Good,,85,Installed,2,1,11,Yes,A,Gas,Yes,Nonfloodzone,No,,,,,,,1,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/11115967,11115967,antwerpen,2018,apartment,0.0,"294,000",1965,Justrenovated,,85,Installed,1,1,5,Yes,C,Gas,Yes,Nonfloodzone,No,,,,2,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11116035,11116035,gent,9000,apartment,0.0,"395,000",1994,Good,,104,Installed,2,1,14,Yes,B,Gas,Yes,Nonfloodzone,No,,,,2,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11114300,11114300,nieuwpoort,8620,apartment,0.0,"649,000",2013,Good,,129,Installed,2,2,6,Yes,A,Gas,,,No,No,,,2,No,No,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11112816,11112816,ixelles,1050,apartment,0.0,"695,000",1920,Asnew,,140,Hyperequipped,2,1,6,Yes,D,Gas,Yes,,No,No,,,2,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/11113788,11113788,turnhout,2300,apartment,0.0,"695,000",2010,Asnew,,277,Installed,3,2,21,,B,Gas,Yes,Nonfloodzone,No,,,,4,,,1,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11112962,11112962,ixelles,1050,apartment,0.0,"795,000",1914,Asnew,,163,Hyperequipped,2,1,40,Yes,D,Gas,Yes,,No,No,,,2,,Yes,,
